timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587995766913,1601,Get Available Currencies,200,OK,Currency Converter API 1-19,text,true,,2471,220,597,597,https://currency-converter5.p.rapidapi.com/currency/list,1601,0,1061
1587995766949,1573,Get Available Currencies,200,OK,Currency Converter API 1-29,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1573,0,1038
1587995766947,1576,Get Available Currencies,200,OK,Currency Converter API 1-48,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1576,0,1053
1587995766951,1572,Get Available Currencies,200,OK,Currency Converter API 1-51,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1572,0,1042
1587995766957,1566,Get Available Currencies,200,OK,Currency Converter API 1-32,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1566,0,1035
1587995767041,1482,Get Available Currencies,200,OK,Currency Converter API 1-95,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1482,0,947
1587995767011,1512,Get Available Currencies,200,OK,Currency Converter API 1-54,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1512,0,996
1587995767104,1419,Get Available Currencies,200,OK,Currency Converter API 1-88,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1419,0,895
1587995766987,1537,Get Available Currencies,200,OK,Currency Converter API 1-66,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1537,0,1018
1587995767034,1490,Get Available Currencies,200,OK,Currency Converter API 1-62,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1490,0,973
1587995767071,1453,Get Available Currencies,200,OK,Currency Converter API 1-111,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1453,0,934
1587995767026,1498,Get Available Currencies,200,OK,Currency Converter API 1-31,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1498,0,981
1587995767158,1366,Get Available Currencies,200,OK,Currency Converter API 1-155,text,true,,2471,220,599,599,https://currency-converter5.p.rapidapi.com/currency/list,1366,0,887
1587995766863,1717,Get Available Currencies,200,OK,Currency Converter API 1-2,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1717,0,1360
1587995767075,1512,Get Available Currencies,200,OK,Currency Converter API 1-113,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1512,0,1148
1587995766967,1620,Get Available Currencies,200,OK,Currency Converter API 1-59,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1620,0,1260
1587995766934,1654,Get Available Currencies,200,OK,Currency Converter API 1-42,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1654,0,1345
1587995767168,1420,Get Available Currencies,200,OK,Currency Converter API 1-160,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1420,0,1111
1587995766968,1620,Get Available Currencies,200,OK,Currency Converter API 1-38,text,true,,2471,220,601,601,https://currency-converter5.p.rapidapi.com/currency/list,1620,0,1310
1587995766881,1726,Get Available Currencies,200,OK,Currency Converter API 1-10,text,true,,2471,220,603,603,https://currency-converter5.p.rapidapi.com/currency/list,1726,0,1517
1587995766869,1738,Get Available Currencies,200,OK,Currency Converter API 1-4,text,true,,2471,220,603,603,https://currency-converter5.p.rapidapi.com/currency/list,1738,0,1536
1587995767011,1671,Get Available Currencies,200,OK,Currency Converter API 1-81,text,true,,2471,220,618,618,https://currency-converter5.p.rapidapi.com/currency/list,1671,0,995
1587995766939,1747,Get Available Currencies,200,OK,Currency Converter API 1-45,text,true,,2471,220,619,619,https://currency-converter5.p.rapidapi.com/currency/list,1747,0,1499
1587995767002,1688,Get Available Currencies,200,OK,Currency Converter API 1-77,text,true,,2471,220,619,619,https://currency-converter5.p.rapidapi.com/currency/list,1688,0,1435
1587995766955,1737,Get Available Currencies,200,OK,Currency Converter API 1-53,text,true,,2471,220,619,619,https://currency-converter5.p.rapidapi.com/currency/list,1737,0,1489
1587995766916,1790,Get Available Currencies,200,OK,Currency Converter API 1-33,text,true,,2471,220,638,638,https://currency-converter5.p.rapidapi.com/currency/list,1790,0,1522
1587995766959,1748,Get Available Currencies,200,OK,Currency Converter API 1-55,text,true,,2471,220,638,638,https://currency-converter5.p.rapidapi.com/currency/list,1748,0,1497
1587995767186,1522,Get Available Currencies,200,OK,Currency Converter API 1-103,text,true,,2471,220,638,638,https://currency-converter5.p.rapidapi.com/currency/list,1522,0,1259
1587995767401,1360,Get Available Currencies,200,OK,Currency Converter API 1-237,text,true,,2471,220,645,645,https://currency-converter5.p.rapidapi.com/currency/list,1360,0,1112
1587995767404,1358,Get Available Currencies,200,OK,Currency Converter API 1-250,text,true,,2471,220,645,645,https://currency-converter5.p.rapidapi.com/currency/list,1358,0,1109
1587995767380,1383,Get Available Currencies,200,OK,Currency Converter API 1-234,text,true,,2471,220,645,645,https://currency-converter5.p.rapidapi.com/currency/list,1383,0,1134
1587995767403,1368,Get Available Currencies,200,OK,Currency Converter API 1-245,text,true,,2471,220,646,646,https://currency-converter5.p.rapidapi.com/currency/list,1368,0,1110
1587995767372,1403,Get Available Currencies,200,OK,Currency Converter API 1-219,text,true,,2471,220,646,646,https://currency-converter5.p.rapidapi.com/currency/list,1403,0,1151
1587995767377,1401,Get Available Currencies,200,OK,Currency Converter API 1-251,text,true,,2471,220,646,646,https://currency-converter5.p.rapidapi.com/currency/list,1401,0,1145
1587995767431,1359,Get Available Currencies,200,OK,Currency Converter API 1-260,text,true,,2471,220,647,647,https://currency-converter5.p.rapidapi.com/currency/list,1359,0,1150
1587995767430,1361,Get Available Currencies,200,OK,Currency Converter API 1-259,text,true,,2471,220,647,647,https://currency-converter5.p.rapidapi.com/currency/list,1361,0,1151
1587995768568,235,Get Currency Rate,200,OK,Currency Converter API 1-48,text,true,,7666,235,648,648,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,235,0,0
1587995768569,248,Get Currency Rate,200,OK,Currency Converter API 1-54,text,true,,7673,235,663,663,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,248,0,0
1587995768587,245,Get Currency Rate,200,OK,Currency Converter API 1-42,text,true,,7673,235,665,665,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,245,0,0
1587995768586,247,Get Currency Rate,200,OK,Currency Converter API 1-113,text,true,,7673,235,665,665,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,247,0,0
1587995767433,1402,Get Available Currencies,200,OK,Currency Converter API 1-252,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1402,0,1160
1587995767438,1400,Get Available Currencies,200,OK,Currency Converter API 1-266,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1400,0,1169
1587995768606,241,Get Currency Rate,200,OK,Currency Converter API 1-4,text,true,,7673,235,665,665,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,241,0,0
1587995767433,1418,Get Available Currencies,200,OK,Currency Converter API 1-262,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1418,0,1193
1587995767432,1423,Get Available Currencies,200,OK,Currency Converter API 1-261,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1423,0,1168
1587995767430,1431,Get Available Currencies,200,OK,Currency Converter API 1-281,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1431,0,1177
1587995768606,255,Get Currency Rate,200,OK,Currency Converter API 1-10,text,true,,7673,235,665,665,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,255,0,0
1587995766964,1907,Get Available Currencies,200,OK,Currency Converter API 1-36,text,true,,2471,220,665,665,https://currency-converter5.p.rapidapi.com/currency/list,1907,0,1665
1587995766945,1980,Get Available Currencies,200,OK,Currency Converter API 1-28,text,true,,2471,220,695,695,https://currency-converter5.p.rapidapi.com/currency/list,1980,0,1037
1587995768569,355,Get Currency Rate,200,OK,Currency Converter API 1-88,text,true,,7673,235,695,695,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,355,0,0
1587995768569,356,Get Currency Rate,200,OK,Currency Converter API 1-95,text,true,,7665,235,695,695,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,356,0,0
1587995768586,343,Get Currency Rate,200,OK,Currency Converter API 1-59,text,true,,7673,235,696,696,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,343,0,0
1587995766890,2045,Get Available Currencies,200,OK,Currency Converter API 1-13,text,true,,2471,220,696,696,https://currency-converter5.p.rapidapi.com/currency/list,2045,0,1792
1587995768685,262,Get Currency Rate,200,OK,Currency Converter API 1-45,text,true,,7673,235,705,705,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,262,0,0
1587995767208,1740,Get Available Currencies,200,OK,Currency Converter API 1-119,text,true,,2471,220,705,705,https://currency-converter5.p.rapidapi.com/currency/list,1740,0,1480
1587995768832,271,Get Historical Currency Rate,200,OK,Currency Converter API 1-42,text,true,,7054,247,717,717,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,271,0,0
1587995768847,260,Get Historical Currency Rate,200,OK,Currency Converter API 1-4,text,true,,7054,247,718,718,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,260,0,0
1587995768861,249,Get Historical Currency Rate,200,OK,Currency Converter API 1-10,text,true,,7046,247,717,717,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,249,0,0
1587995768833,277,Get Historical Currency Rate,200,OK,Currency Converter API 1-113,text,true,,7054,247,716,716,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,277,0,0
1587995768861,251,Get Currency Rate,200,OK,Currency Converter API 1-281,text,true,,7673,235,715,715,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,251,0,0
1587995768854,259,Get Currency Rate,200,OK,Currency Converter API 1-261,text,true,,7673,235,715,715,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,259,0,0
1587995767184,1933,Get Available Currencies,200,OK,Currency Converter API 1-102,text,true,,2471,220,720,720,https://currency-converter5.p.rapidapi.com/currency/list,1933,0,790
1587995768870,249,Get Currency Rate,200,OK,Currency Converter API 1-36,text,true,,7673,235,720,720,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,249,0,0
1587995768837,282,Get Currency Rate,200,OK,Currency Converter API 1-266,text,true,,7673,235,720,720,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,282,0,0
1587995768803,317,Get Historical Currency Rate,200,OK,Currency Converter API 1-48,text,true,,7047,247,720,720,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,317,0,0
1587995768835,286,Get Currency Rate,200,OK,Currency Converter API 1-252,text,true,,7673,235,719,719,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,286,0,0
1587995768850,273,Get Currency Rate,200,OK,Currency Converter API 1-262,text,true,,7673,235,719,719,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,273,0,0
1587995767850,1292,Get Available Currencies,200,OK,Currency Converter API 1-446,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1292,0,985
1587995767825,1322,Get Available Currencies,200,OK,Currency Converter API 1-433,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1322,0,1009
1587995767796,1359,Get Available Currencies,200,OK,Currency Converter API 1-413,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1359,0,993
1587995767825,1330,Get Available Currencies,200,OK,Currency Converter API 1-432,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1330,0,993
1587995767810,1346,Get Available Currencies,200,OK,Currency Converter API 1-423,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1346,0,1006
1587995767838,1318,Get Available Currencies,200,OK,Currency Converter API 1-441,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1318,0,978
1587995767811,1346,Get Available Currencies,200,OK,Currency Converter API 1-424,text,true,,2471,220,773,773,https://currency-converter5.p.rapidapi.com/currency/list,1346,0,992
1587995768775,387,Get Currency Rate,200,OK,Currency Converter API 1-219,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,387,0,0
1587995768778,388,Get Currency Rate,200,OK,Currency Converter API 1-251,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,388,0,0
1587995768760,437,Get Currency Rate,200,OK,Currency Converter API 1-237,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,437,0,0
1587995767824,1377,Get Available Currencies,200,OK,Currency Converter API 1-430,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1377,0,979
1587995767838,1363,Get Available Currencies,200,OK,Currency Converter API 1-495,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1363,0,965
1587995767811,1391,Get Available Currencies,200,OK,Currency Converter API 1-425,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1391,0,991
1587995767837,1369,Get Available Currencies,200,OK,Currency Converter API 1-440,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1369,0,966
1587995767810,1400,Get Available Currencies,200,OK,Currency Converter API 1-419,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1400,0,977
1587995768770,453,Get Currency Rate,200,OK,Currency Converter API 1-245,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,453,0,0
1587995768790,433,Get Currency Rate,200,OK,Currency Converter API 1-259,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,433,0,0
1587995768789,434,Get Currency Rate,200,OK,Currency Converter API 1-260,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,434,0,0
1587995767302,1923,Get Available Currencies,200,OK,Currency Converter API 1-188,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1923,0,1455
1587995768569,658,Get Currency Rate,200,OK,Currency Converter API 1-32,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,658,0,0
1587995768569,664,Get Currency Rate,200,OK,Currency Converter API 1-66,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,664,0,0
1587995768762,472,Get Currency Rate,200,OK,Currency Converter API 1-234,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,472,0,0
1587995768580,656,Get Currency Rate,200,OK,Currency Converter API 1-2,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,656,0,0
1587995768570,669,Get Currency Rate,200,OK,Currency Converter API 1-111,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,669,0,0
1587995767857,1490,Get Available Currencies,200,OK,Currency Converter API 1-449,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,1490,0,1290
1587995766929,2395,Get Available Currencies,200,OK,Currency Converter API 1-39,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2395,0,1063
1587995767178,2146,Get Available Currencies,200,OK,Currency Converter API 1-98,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2146,0,844
1587995766986,2331,Get Available Currencies,200,OK,Currency Converter API 1-43,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2331,0,1036
1587995767028,2269,Get Available Currencies,200,OK,Currency Converter API 1-89,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2269,0,979
1587995767036,2248,Get Available Currencies,200,OK,Currency Converter API 1-93,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2248,0,938
1587995767837,1441,Get Available Currencies,200,OK,Currency Converter API 1-435,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1441,0,1088
1587995768924,353,Get Currency Rate,200,OK,Currency Converter API 1-28,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,353,0,0
1587995767839,1439,Get Available Currencies,200,OK,Currency Converter API 1-256,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1439,0,1086
1587995767075,2203,Get Available Currencies,200,OK,Currency Converter API 1-76,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2203,0,931
1587995767152,2115,Get Available Currencies,200,OK,Currency Converter API 1-152,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2115,0,840
1587995768689,575,Get Currency Rate,200,OK,Currency Converter API 1-77,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,575,0,0
1587995767253,2012,Get Available Currencies,200,OK,Currency Converter API 1-158,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2012,0,1455
1587995767242,2022,Get Available Currencies,200,OK,Currency Converter API 1-147,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2022,0,1465
1587995767211,2053,Get Available Currencies,200,OK,Currency Converter API 1-122,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2053,0,1496
1587995767197,2067,Get Available Currencies,200,OK,Currency Converter API 1-164,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2067,0,1510
1587995768705,558,Get Currency Rate,200,OK,Currency Converter API 1-33,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,558,0,0
1587995768707,553,Get Currency Rate,200,OK,Currency Converter API 1-103,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,553,0,0
1587995768692,568,Get Currency Rate,200,OK,Currency Converter API 1-53,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,568,0,0
1587995767212,2049,Get Available Currencies,200,OK,Currency Converter API 1-121,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2049,0,1501
1587995767204,2057,Get Available Currencies,200,OK,Currency Converter API 1-116,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2057,0,1504
1587995768706,554,Get Currency Rate,200,OK,Currency Converter API 1-55,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,554,0,0
1587995766876,2379,Get Available Currencies,200,OK,Currency Converter API 1-7,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,2379,0,1835
1587995767264,1990,Get Available Currencies,200,OK,Currency Converter API 1-204,text,true,,2471,220,780,780,https://currency-converter5.p.rapidapi.com/currency/list,1990,0,1449
1587995768569,684,Get Currency Rate,200,OK,Currency Converter API 1-51,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,684,0,0
1587995768567,677,Get Currency Rate,200,OK,Currency Converter API 1-19,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,677,0,0
1587995768570,673,Get Currency Rate,200,OK,Currency Converter API 1-31,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,673,0,0
1587995768570,671,Get Currency Rate,200,OK,Currency Converter API 1-155,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,671,0,0
1587995768568,673,Get Currency Rate,200,OK,Currency Converter API 1-29,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,673,0,0
1587995768570,670,Get Currency Rate,200,OK,Currency Converter API 1-62,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,670,0,0
1587995768761,478,Get Currency Rate,200,OK,Currency Converter API 1-250,text,true,,7673,235,780,780,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,478,0,0
1587995768817,552,Get Historical Currency Rate,200,OK,Currency Converter API 1-54,text,true,,7054,247,781,781,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,552,0,0
1587995767115,2271,Get Available Currencies,200,OK,Currency Converter API 1-91,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2270,0,1676
1587995767156,2230,Get Available Currencies,200,OK,Currency Converter API 1-87,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2230,0,1635
1587995767090,2297,Get Available Currencies,200,OK,Currency Converter API 1-120,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2297,0,926
1587995767099,2288,Get Available Currencies,200,OK,Currency Converter API 1-125,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2288,0,924
1587995767129,2259,Get Available Currencies,200,OK,Currency Converter API 1-85,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2259,0,897
1587995767067,2324,Get Available Currencies,200,OK,Currency Converter API 1-109,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2324,0,1724
1587995767061,2332,Get Available Currencies,200,OK,Currency Converter API 1-71,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2332,0,955
1587995767147,2248,Get Available Currencies,200,OK,Currency Converter API 1-149,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2248,0,874
1587995767033,2363,Get Available Currencies,200,OK,Currency Converter API 1-92,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2363,0,983
1587995767084,2313,Get Available Currencies,200,OK,Currency Converter API 1-118,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2313,0,1695
1587995766985,2412,Get Available Currencies,200,OK,Currency Converter API 1-40,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2412,0,1037
1587995766998,2399,Get Available Currencies,200,OK,Currency Converter API 1-75,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2399,0,1032
1587995767826,1571,Get Available Currencies,200,OK,Currency Converter API 1-434,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,1571,0,1118
1587995767136,2262,Get Available Currencies,200,OK,Currency Converter API 1-144,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2262,0,917
1587995768948,449,Get Currency Rate,200,OK,Currency Converter API 1-119,text,true,,7673,235,781,781,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,449,0,0
1587995767131,2267,Get Available Currencies,200,OK,Currency Converter API 1-139,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2267,0,899
1587995766997,2401,Get Available Currencies,200,OK,Currency Converter API 1-74,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2401,0,1034
1587995767017,2383,Get Available Currencies,200,OK,Currency Converter API 1-83,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2383,0,1004
1587995767000,2400,Get Available Currencies,200,OK,Currency Converter API 1-49,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2400,0,1015
1587995767145,2256,Get Available Currencies,200,OK,Currency Converter API 1-148,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2256,0,908
1587995767958,1442,Get Available Currencies,200,OK,Currency Converter API 1-484,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,1442,0,998
1587995766990,2411,Get Available Currencies,200,OK,Currency Converter API 1-44,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2411,0,1041
1587995767132,2270,Get Available Currencies,200,OK,Currency Converter API 1-142,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2270,0,921
1587995767050,2352,Get Available Currencies,200,OK,Currency Converter API 1-69,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2352,0,1001
1587995767049,2354,Get Available Currencies,200,OK,Currency Converter API 1-46,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2354,0,997
1587995767065,2339,Get Available Currencies,200,OK,Currency Converter API 1-108,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,2339,0,986
1587995767855,1550,Get Available Currencies,200,OK,Currency Converter API 1-286,text,true,,2471,220,781,781,https://currency-converter5.p.rapidapi.com/currency/list,1550,0,1086
1587995768924,483,Get Historical Currency Rate,200,OK,Currency Converter API 1-88,text,true,,7054,247,781,781,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,483,0,0
1587995768925,483,Get Historical Currency Rate,200,OK,Currency Converter API 1-95,text,true,,7054,247,781,781,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,483,0,0
1587995768929,479,Get Historical Currency Rate,200,OK,Currency Converter API 1-59,text,true,,7054,247,781,781,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,479,0,0
1587995769166,606,Get Historical Currency Rate,200,OK,Currency Converter API 1-251,text,true,,7054,247,1306,1306,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,606,0,0
1587995769162,611,Get Historical Currency Rate,200,OK,Currency Converter API 1-219,text,true,,7054,247,1306,1306,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,611,0,0
1587995767857,1925,Get Available Currencies,200,OK,Currency Converter API 1-288,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,1925,0,1292
1587995766925,2859,Get Available Currencies,200,OK,Currency Converter API 1-25,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2859,0,2197
1587995769141,649,Get Currency Rate,200,OK,Currency Converter API 1-446,text,true,,7673,235,1306,1306,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,649,0,0
1587995769155,636,Get Currency Rate,200,OK,Currency Converter API 1-432,text,true,,7673,235,1306,1306,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,636,0,0
1587995766991,2802,Get Available Currencies,200,OK,Currency Converter API 1-47,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2802,0,2130
1587995767378,2416,Get Available Currencies,200,OK,Currency Converter API 1-229,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2416,0,1777
1587995767439,2356,Get Available Currencies,200,OK,Currency Converter API 1-269,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2356,0,1714
1587995769155,641,Get Currency Rate,200,OK,Currency Converter API 1-423,text,true,,7673,235,1306,1306,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,641,0,0
1587995767429,2368,Get Available Currencies,200,OK,Currency Converter API 1-253,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2368,0,1718
1587995767858,1947,Get Available Currencies,200,OK,Currency Converter API 1-450,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,1947,0,1283
1587995769119,685,Get Historical Currency Rate,200,OK,Currency Converter API 1-266,text,true,,7054,247,1306,1306,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,685,0,0
1587995767433,2372,Get Available Currencies,200,OK,Currency Converter API 1-263,text,true,,2471,220,1306,1306,https://currency-converter5.p.rapidapi.com/currency/list,2372,0,1721
